user_loc,user_est,pop_est,metro_micro_area,CBSA_code,CBSA_title,inter_county_connections,outer_county_connections,total connections,coverage est,normed pop_est,rescaled inter_county_connections,rescaled outer_county_connections,rescaled total connections
18167,54821,105598,Metropolitan Statistical Area,45460,"Terre Haute, IN",23073780.84232338,37448800.46174488,60522581.30406827,0.5191480899259455,0.988011893759317,1.240927920091714,0.9104535181078072,1.013337220643085
18169,16022,30642,Micropolitan Statistical Area,47340,"Wabash, IN",5717135.096737382,10629512.758783406,16346647.855520789,0.5228770967952483,0.28669729018137646,0.30527967367128367,0.2565812201790797,0.27174208338948946
18171,4439,8406,,,,1051336.47837274,3883964.01846647,4935300.49683921,0.5280751843921009,0.07864948179833726,0.05558594933839482,0.09283047362429783,0.08123546192385948
18173,33349,64791,Metropolitan Statistical Area,21780,"Evansville, IN-KY",10293326.090935187,28216494.389067397,38509820.48000258,0.5147165501381364,0.6062073013557067,0.5583501688546157,0.6919043341880262,0.6503260850527754
18175,14981,28054,Metropolitan Statistical Area,31140,"Louisville/Jefferson County, KY-IN",6971792.9970624605,11141653.706067732,18113446.703130193,0.5340058458686818,0.2624830552427497,0.3645167802977767,0.26333875158207787,0.29483762153085735
18177,34141,65946,Micropolitan Statistical Area,39980,"Richmond, IN",15171861.926049778,22093153.97873417,37265015.90478395,0.5177114608922452,0.617013886113865,0.8182201217813165,0.538618254025918,0.6256642558274595
18179,14406,28239,Metropolitan Statistical Area,23060,"Fort Wayne, IN",4525238.1926892,10814901.106285289,15340139.298974488,0.5101455433974291,0.264213980074143,0.24766600570810549,0.2675713335830858,0.2613743821107102
18181,12982,24576,,,,2778976.803737442,9426289.727649817,12205266.531387258,0.5282389322916666,0.22994166841255492,0.14688368801630167,0.22522754625093241,0.2008374387034491
18183,17812,34296,Metropolitan Statistical Area,23060,"Fort Wayne, IN",4991810.6659333315,12698445.798696868,17690256.4646302,0.5193608584091439,0.32088539468900484,0.268353918895725,0.30859755534543065,0.29606885630982127
19001,3964,7409,,,,1305455.197567176,3788518.219845592,5093973.417412768,0.5350249696315292,0.06932120040969317,0.0681250719289242,0.08937302483108821,0.0827580856625886
19003,1981,3635,,,,518366.18464092,1817226.79056359,2335592.9752045097,0.5449793672627236,0.03401033384926909,0.026556794662960542,0.04208624685199333,0.03725159844969418
19005,7250,13906,,,,2744345.9161855,5573430.41145025,8317776.32763575,0.5213576873292104,0.13010940921813918,0.14696777645810283,0.13492670949001984,0.13867534945945367
19007,6523,12126,,,,2450595.117355638,4476010.993708793,6926606.111064431,0.5379350156688109,0.1134551054350033,0.1271922946526934,0.10502010728862288,0.11192278028122751
19009,3024,5561,,,,866958.5280011039,2559729.26077848,3426687.788779584,0.54378708865312,0.052030664796639724,0.044513165980199436,0.05941228681177312,0.054773873952953786
19011,13268,25330,Metropolitan Statistical Area,16300,"Cedar Rapids, IA",3675041.2459538956,11486890.602156976,15161931.848110871,0.5238057639163047,0.23699635664428775,0.19588942785058078,0.2767855029974568,0.2516008361012657
19013,68523,131080,Metropolitan Statistical Area,47940,"Waterloo-Cedar Falls, IA",27401475.108383376,51954269.292821534,79355744.40120491,0.5227570949038755,1.2264304156704793,1.4635011237988167,1.254389566265822,1.3194904368711071
19015,14063,26678,Micropolitan Statistical Area,14340,"Boone, IA",3122732.1273999056,12097259.22017793,15219991.347577836,0.5271384661518854,0.2496087170373592,0.16539755147597904,0.28964991538954016,0.2509675146606317
19017,13288,25100,Metropolitan Statistical Area,47940,"Waterloo-Cedar Falls, IA",3386874.2643428883,11896755.564188791,15283629.828531679,0.529402390438247,0.23484439604309604,0.1786208818855075,0.2836310470597482,0.25093915161456615
19019,10129,20415,,,,3192359.096147424,8191535.388462727,11383894.484610151,0.4961547881459711,0.19100989423186476,0.17964436699426606,0.2083815444930696,0.1994350505929631
19021,10409,20811,Micropolitan Statistical Area,44740,"Storm Lake, IA",2272322.988798688,6654530.112356175,8926853.101154864,0.5001681802892701,0.1947150090060905,0.12684491332987458,0.16792388102103717,0.15513512562267004
19023,7369,14167,,,,2073426.5111658962,6239421.093863481,8312847.605029377,0.5201524670007764,0.1325514166829698,0.11129535465571296,0.15139961190934212,0.13891430457869583
19025,5321,9828,,,,1614878.9385405602,4522910.75193219,6137789.69047275,0.5414122914122914,0.09195421212396605,0.08327812001266702,0.10543894085242206,0.09853980650032793
19027,10604,20658,,,,4434660.54694124,8185902.9867868,12620563.53372804,0.5133120340788072,0.19328348738877602,0.24121148888402172,0.20127798457638787,0.21371013288716056
19029,6752,12922,,,,2116076.107832224,4877919.935276416,6993996.04310864,0.5225197337873394,0.12090276038521462,0.11307006451004133,0.11782653287104021,0.11634574321521902
19031,9710,18476,,,,2312008.6146831103,8698632.35769445,11010640.972377561,0.5255466551201559,0.1728679307287746,0.1228279560145299,0.2089059585655408,0.1821080475741766
19033,22904,42871,Micropolitan Statistical Area,32380,"Mason City, IA",7216700.00464476,15846810.169510711,23063510.17415547,0.5342539245643908,0.40111609971169604,0.3771464153690346,0.3743736400198611,0.3752368638959283
19035,6244,11512,,,,2220508.7218522322,4670341.920826652,6890850.642678885,0.5423905489923558,0.10771030626486541,0.11430347217284281,0.10867951487620876,0.1104303722682018
19037,6200,11862,,,,2235673.6223508003,5449415.5639284,7685089.1862792,0.522677457427078,0.1109850289188528,0.11942456998380155,0.13159133282065558,0.1278035610567623
19039,5053,9812,,,,1070963.3946924,3612360.280352658,4683323.675045058,0.5149816551161842,0.09180451051692663,0.058063327586471376,0.0885340695359319,0.07904788019134792
19041,8457,16233,Micropolitan Statistical Area,43980,"Spencer, IA",2346565.653313896,6419623.338407886,8766188.991721783,0.5209757900572907,0.15188163669193538,0.125757594292436,0.15552604675850926,0.1462584950508155
19043,8890,16727,,,,3163913.02761849,7245859.6782796,10409772.705898091,0.5314760566748371,0.1565036738092776,0.16621104723282523,0.17207482754368417,0.1702493081521278
19045,23951,45791,Micropolitan Statistical Area,17540,"Clinton, IA",8343412.7767906,16235245.42725134,24578658.204041943,0.5230503810792514,0.4284366429963909,0.44536825739286046,0.3917657480312535,0.40845334802446753
19047,8299,16349,,,,2548085.834049138,5589786.433793935,8137872.267843073,0.5076151446571656,0.1529669733429712,0.1401517535178626,0.13898622917664596,0.13934908166658014
19049,52251,108798,Metropolitan Statistical Area,19780,"Des Moines-West Des Moines, IA",7026135.956928,51587894.562674485,58614030.519602485,0.4802569900181989,1.0179522151672018,0.4084716387830498,1.355767555191209,1.0608542103404743
19051,4494,9133,Micropolitan Statistical Area,36900,"Ottumwa, IA",1859645.2180407362,3771160.242728172,5630805.460768908,0.492061754078616,0.08545154856819108,0.10551872633724081,0.09673118407329956,0.09946693267855324
19053,4020,7501,,,,1032208.0145766,3652748.755581,4684956.7701576,0.5359285428609518,0.07018198465016987,0.05377487287420549,0.08602487328061544,0.07598476297658882
19055,9043,17331,,,,3395762.8610918764,7941271.455361017,11337034.316452894,0.5217817783163118,0.16215490947501585,0.18170525973351387,0.1920933191996439,0.1888592955850581
19057,19855,38533,Micropolitan Statistical Area,15460,"Burlington, IA-IL",7701540.582785941,14605795.909094445,22307336.491880387,0.5152726234656009,0.3605282515031323,0.41731076934555617,0.35776618225363643,0.37630367728857517
19059,9780,17690,Micropolitan Statistical Area,44020,"Spirit Lake, IA",2532245.7386226,8357703.47939892,10889949.21802152,0.5528547201808932,0.16551383928296293,0.127883313436376,0.1908038197457146,0.17121532933424152
19061,52146,100279,Metropolitan Statistical Area,20220,"Dubuque, IA",22186666.532757513,35704933.1665627,57891599.69932021,0.5200091744034144,0.9382454657691486,1.1912422912346383,0.8666192792326861,0.9676813197490379
19063,4865,9198,,,,1173143.51446656,3502124.1455403003,4675267.66000686,0.5289193302891934,0.08605971134678875,0.06192710214286376,0.08357054328882811,0.07683248022756378
19065,10385,19138,,,,3166266.28888944,8312524.44487198,11478790.733761419,0.5426376841885254,0.17906183472003076,0.16291329950029207,0.19334551956642693,0.183871322902551
19067,8092,15430,,,,2366407.486508688,6040093.155773684,8406500.642282372,0.5244329228775113,0.1443684872886443,0.1259849406567954,0.14536666146850155,0.13933271999938143
19069,5165,9840,,,,1194024.02919482,3844440.061195395,5038464.090390215,0.5248983739837398,0.09206648832924562,0.06351216140288073,0.0924419279528699,0.08343547698941813
19071,3468,6437,,,,705656.213320212,3166576.056066336,3872232.269386548,0.5387602920615193,0.06022682778204818,0.036569299670533684,0.07418318432858487,0.062473182896935014
19073,4594,8629,,,,1283354.3612717278,3481719.090684742,4765073.45195647,0.5323907752926179,0.08073594794644924,0.06730310832330152,0.082541875883674,0.07779772378210835
19075,6370,12231,Metropolitan Statistical Area,47940,"Waterloo-Cedar Falls, IA",1816526.57488302,5745637.44385995,7562164.018742969,0.5208077835009403,0.11443752223119952,0.09738304336338026,0.1392425216302463,0.12621077670708014
19077,5630,10490,Metropolitan Statistical Area,19780,"Des Moines-West Des Moines, IA",1345035.05014632,4686574.4760067295,6031609.526153049,0.5367016205910391,0.09814811611522221,0.06997126865885157,0.11021323345665339,0.09768505484179726
19079,7658,14833,,,,1996024.802778916,5596591.5003222,7592616.303101117,0.5162812647475225,0.1387827460759858,0.1079440283584718,0.1368196171934587,0.12783003290373682
19081,5704,10630,,,,1527336.1656263522,4888611.516527144,6415947.682153497,0.5365945437441204,0.09945800517681717,0.07947077281437935,0.11498743911853138,0.10393034631756148
19083,8763,16686,,,,2493453.432553824,6730626.130671159,9224079.563224982,0.525170801869831,0.15612006344123908,0.13256221205849514,0.1617580945766034,0.1526687960584258
19085,7626,14420,Metropolitan Statistical Area,36540,"Omaha-Council Bluffs, NE-IA",2511373.9566735,6050417.891392914,8561791.848066414,0.5288488210818308,0.13491857334428067,0.13258637560553388,0.1443992570582014,0.14072165608770348
19087,10947,20386,,,,3185905.214902566,8200262.983984812,11386168.198887378,0.5369861669773374,0.1907385600691058,0.165648995157648,0.19274175539856456,0.1843072035278215
19089,4854,9410,,,,1469917.410353886,4119922.544461926,5589839.954815812,0.5158342189160467,0.08804325764006111,0.07956129410081797,0.1008068468039278,0.09419265486838796
19091,5017,9494,,,,1344715.393983192,3892019.777503487,5236735.171486679,0.5284390141141774,0.08882919107701809,0.0710484415540207,0.09295896775889673,0.0861377554443537
19093,3630,6934,,,,952157.1845392201,2954412.37397064,3906569.55850986,0.5235073550620133,0.06487693395071029,0.05078142857333649,0.07122942747304878,0.06486353098118638
19095,8873,16654,,,,2793825.326286856,7430305.500049708,10224130.826336564,0.5327849165365678,0.15582066022716023,0.1464085305931787,0.1760215645398867,0.16680239791926432
19097,10198,19299,,,,3684461.612716566,7818390.761742503,11502852.37445907,0.5284211617182237,0.18056820714086497,0.19467621226202128,0.18674470594993395,0.18921395237619487
19099,19119,37754,Micropolitan Statistical Area,35500,"Newton, IA",6725154.635064756,14392981.892467672,21118136.52753243,0.5064099168300048,0.35323965451040035,0.3707824127955867,0.35872339818717713,0.3624776256383569
19101,8568,15546,Micropolitan Statistical Area,21840,"Fairfield, IA",2559136.771514232,6566583.386440224,9125720.157954456,0.5511385565418757,0.14545382393968012,0.12964380108651538,0.15037990177528227,0.14392431307553014
19103,87461,157215,Metropolitan Statistical Area,26980,"Iowa City, IA",23355872.289340142,80397801.28206833,103753673.57140847,0.5563146010240753,1.470958634418938,1.1721810239201211,1.824042028899236,1.6211038487315503
19105,11060,20510,Metropolitan Statistical Area,16300,"Cedar Rapids, IA",4097036.73667078,8762713.15368036,12859749.890351139,0.5392491467576792,0.19189874752366134,0.21212870695655975,0.2050974479625642,0.20728642827221605
19107,5284,9875,,,,1444558.7521971362,4554240.851735796,5998799.603932932,0.5350886075949367,0.09239396059464436,0.07537521404368559,0.1074240242679394,0.09744654874206718
19109,7756,14588,,,,2519121.0507771,5665683.123211468,8184804.173988568,0.5316698656429942,0.13649044021819462,0.13228970392241027,0.13449971469065292,0.1338116913850212
19111,17604,32993,Micropolitan Statistical Area,22800,"Fort Madison-Keokuk, IA-IL-MO",6903161.40401586,11829126.050345771,18732287.454361632,0.5335677264874368,0.3086940700657318,0.36122477408853576,0.2798170891689388,0.3051610310569441
19113,121563,233301,Metropolitan Statistical Area,16300,"Cedar Rapids, IA",46099780.097364634,84580441.30351964,130680221.40088427,0.5210564892563684,2.1828459139940377,2.4702055772183584,2.0487844323454443,2.179981788179657
19115,5607,10649,,,,1499241.672006246,4430624.240448945,5929865.912455191,0.5265283125176072,0.0996357758351765,0.0795003369226673,0.1062072876581285,0.09789284648327069
19117,4521,8540,,,,1595881.05750744,3471885.284260305,5067766.341767745,0.5293911007025761,0.07990323275729244,0.08416721104349817,0.08277512751020784,0.083208512690069
19119,5957,11929,,,,2103503.204623156,5006967.616537348,7110470.821160505,0.4993712800737698,0.1116119043983304,0.11760848881673552,0.1265500580528142,0.12376635757870576
19121,8612,16723,Metropolitan Statistical Area,19780,"Des Moines-West Des Moines, IA",2261056.4364073398,8058863.898537664,10319920.334945004,0.5149793697303116,0.15646624840751774,0.1225859294781623,0.19751274172959965,0.17418643319460803
19123,11437,21999,Micropolitan Statistical Area,36820,"Oskaloosa, IA",3453258.440709648,9614757.535644041,13068015.97635369,0.5198872676030729,0.20583035332876773,0.18545517383465973,0.23342119226583252,0.21848835165110098
19125,17072,33433,,,,5833599.42333432,13027726.560715152,18861325.984049473,0.5106332067119314,0.3128108642593159,0.31896762409003676,0.3220110006894375,0.3210635328950308
19127,20315,39842,Micropolitan Statistical Area,32260,"Marshalltown, IA",6165003.63362744,12483338.975407045,18648342.609034486,0.5098890617940867,0.37277571422904515,0.3375799888848978,0.309005490227477,0.31790133874801674
19129,7460,14354,Metropolitan Statistical Area,36540,"Omaha-Council Bluffs, NE-IA",1627141.26777224,6227478.9138161205,7854620.181588361,0.5197157586735405,0.13430105421524305,0.08741348347326446,0.15123680982577403,0.13136725235371513
19131,5473,10467,,,,2192949.874900512,4193498.670603619,6386448.54550413,0.5228814368969141,0.09793292005510304,0.11709666713810196,0.1012242140521045,0.10616564592096203
19133,4651,8619,,,,1368667.20218055,3517536.760318209,4886203.962498759,0.5396217658661098,0.08064238444204959,0.07081535793214068,0.08227356452959705,0.07870638137688236
19135,3924,7458,,,,1295829.6310767238,3457615.944742884,4753445.575819608,0.5261464199517297,0.0697796615812514,0.0687638746545687,0.08294329045132579,0.0785289370605642
19137,5417,10186,,,,1570051.2042502558,3939044.61200418,5509095.816254436,0.5318083644217554,0.09530378558147316,0.08242855863871819,0.093486061452966,0.09004362590124218
19139,21825,43108,Micropolitan Statistical Area,34700,"Muscatine, IA",7000263.2790288,14071880.722802626,21072144.001831427,0.5062865361417834,0.4033335547659675,0.38604421523645943,0.35080590474520457,0.36177633946772386
19141,7340,14028,,,,1862276.7075739598,5608194.38224228,7470471.08981624,0.5232392358140862,0.1312508839718148,0.09937175543071991,0.13528008984946419,0.1241010624431138
19143,3236,6108,,,,710634.05039332,2390232.105902436,3100866.1562957563,0.5297969875573019,0.05714858848730003,0.037450324204665625,0.056943180265336506,0.05087464003205482
19145,7407,15035,,,,2363094.285495174,5443688.8217504425,7806783.107245617,0.4926504822081809,0.14067272886485854,0.13392485687623823,0.13946508861171003,0.13774029676572452
19147,4749,8860,,,,1366173.89834406,3749605.892165097,5115779.790509157,0.5360045146726863,0.08289726489808091,0.0711633835670728,0.0882934126118483,0.08296047062879822
19149,13365,25764,Metropolitan Statistical Area,43580,"Sioux City, IA-NE-SD",3855858.2352576,10243162.44544032,14099020.68069792,0.5187470889613414,0.24105701273523214,0.207531697689514,0.24922380099707334,0.23624416345475657
19151,3780,6987,,,,721332.5988329999,3044863.75190886,3766196.35074186,0.541004723057106,0.06537282052402837,0.03722661570925845,0.0710359078544802,0.060510356903739154
19153,253899,506172,Metropolitan Statistical Area,19780,"Des Moines-West Des Moines, IA",94689700.78401384,179271833.26588708,273961534.0499009,0.5016061733956046,4.735922614897451,5.2705862480962296,4.510870034568836,4.7473858326293055
19155,48414,93414,Metropolitan Statistical Area,36540,"Omaha-Council Bluffs, NE-IA",11566559.316246258,33737297.60325293,45303856.91949919,0.5182734921960306,0.8740141199987957,0.6231093179190261,0.8216037693231939,0.7598082294248752
19157,10016,18487,,,,3032677.1787844803,7931645.392481888,10964322.571266368,0.5417861199761995,0.17297085058361422,0.1562850232476936,0.18477641749622353,0.17590644114379242
19159,2394,4569,,,,1082999.54058912,2234990.095275672,3317989.6358647924,0.5239658568614577,0.04274916516019545,0.057709104811839475,0.05383735840001134,0.055042715316417704
19161,5230,9666,,,,1627601.31119691,4255602.54352177,5883203.8547186805,0.5410717980550382,0.09043848335269189,0.08398702272970898,0.0992698325788459,0.09451196917707363
19163,89771,176106,Metropolitan Statistical Area,19340,"Davenport-Moline-Rock Island, IA-IL",31872786.608182188,70517618.93016665,102390405.53834884,0.5097554881718964,1.6477094505802978,1.7457304132965095,1.7460105243398931,1.7459233198209012
19165,6130,11600,,,,1853875.9194489,4723629.42940906,6577505.34885796,0.528448275862069,0.10853366510358224,0.09794837407452747,0.11281957571334927,0.10818985469239958
19167,17915,36248,,,,6748388.24263357,12030555.56643962,18778943.809073187,0.49423416464356656,0.33914899074781457,0.3812293687158849,0.30723030197791645,0.33026778362385656
19169,56764,99466,Metropolitan Statistical Area,11180,"Ames, IA",12132144.381174805,47109868.621279895,59242013.0024547,0.5706874710956508,0.9306387528614578,0.5935513336298499,1.0418967484036508,0.9023172953212616
19171,8821,16929,,,,2493005.34318696,6708747.064335309,9201752.407522269,0.5210585386023983,0.15839365659815033,0.1335844003845299,0.16250473839244325,0.15350122273445674
19173,3135,5793,,,,1024838.32717101,2965323.2939158953,3990161.6210869052,0.541170378042465,0.054201338098711374,0.052873784350382556,0.06915907249018043,0.06408911629805805
19175,6335,11992,,,,1904100.59931952,4635870.196222265,6539970.795541786,0.5282688458972649,0.11220135447604812,0.1006361337197844,0.11076113453196931,0.10760900666525182
19177,3693,7094,,,,1099967.4780706558,3162833.851407837,4262801.329478493,0.5205807724837891,0.06637395002110452,0.058994398101202855,0.07668305076152901,0.07117619737854457
19179,18150,35091,Micropolitan Statistical Area,36900,"Ottumwa, IA",6036245.774575501,11613303.34373055,17649549.118306052,0.5172266393092246,0.32832369328877625,0.3258405144970634,0.28339097349175163,0.29660641748175925
19181,28175,53859,Metropolitan Statistical Area,19780,"Des Moines-West Des Moines, IA",7118209.937515951,24856725.3054505,31974935.24296645,0.5231251972743646,0.5039236783460204,0.37991304541410914,0.5997212002500556,0.5312902516464448
19183,11669,22598,Metropolitan Statistical Area,26980,"Iowa City, IA",3550292.792388496,9145300.993994907,12695593.786383402,0.516373130365519,0.21143480724230615,0.19196391051289638,0.2235349811795885,0.21370623612795103
19185,3472,6461,,,,1417631.514494832,3177139.9228604,4594771.4373552315,0.5373781148429035,0.06045138019260731,0.073655034434816,0.07462210469680687,0.07432103517805416
19187,19330,36574,Micropolitan Statistical Area,22700,"Fort Dodge, IA",8474856.4578207,14056647.95100522,22531504.40882592,0.5285175261114453,0.3421991609912428,0.4477050682079393,0.335686211162254,0.3705600612923809
19189,5719,10562,,,,1218264.528641202,4450722.698827629,5668987.227468831,0.5414694186707063,0.09882177334689962,0.06281837808663468,0.10374513277075821,0.09100376451537157
19191,10903,19942,,,,4412858.9301262135,9334766.206222465,13747625.13634868,0.5467355330458329,0.18658434047376182,0.22535219738449308,0.2154950371655296,0.21856378056508588
19193,52739,106421,Metropolitan Statistical Area,43580,"Sioux City, IA-NE-SD",16158007.257332766,33254837.847794637,49412845.1051274,0.495569483466609,0.9957121701714073,0.9103372140485565,0.8469570882383177,0.8666886679654116
19195,3955,7366,Micropolitan Statistical Area,32380,"Mason City, IA",890757.32169354,3479272.326452475,4370029.648146015,0.5369264186804236,0.06891887734077472,0.04631948057999854,0.08178709395206277,0.07074527237102125
19197,6852,12800,,,,1576087.199164452,4472700.73159452,6048787.930758972,0.5353125,0.11976128563153902,0.08220380308975243,0.10545655588381594,0.09821747991536237
20001,6457,12304,,,,1721460.734327136,4492723.945365106,6214184.679692242,0.5247886866059818,0.11512053581331688,0.09158655222850412,0.10805289272091118,0.10292657108481697
20003,3991,7752,,,,1067192.9882086199,3331323.417019481,4398516.405228101,0.5148348813209495,0.07253042861060081,0.05787540625536796,0.0816695121950337,0.07426190149086587
20005,8439,16117,Micropolitan Statistical Area,11860,"Atchison, KS",2620718.492708766,6441877.362254793,9062595.85496356,0.5236086120245703,0.15079630004089956,0.13974383113351083,0.15528045658579048,0.15044357499424077
20007,2217,4089,,,,709015.158755304,1856488.196472201,2565503.355227505,0.5421863536316948,0.03825811694901274,0.03651119025919764,0.04321701207651681,0.04112934727414209
20009,12830,25020,Micropolitan Statistical Area,24460,"Great Bend, KS",4591678.46237729,8400373.60524789,12992052.06762518,0.5127897681854516,0.23409588800789893,0.25000642542208823,0.2067618352392098,0.22022479492966088
20011,7265,14150,,,,2690287.660684,5657036.4186942,8347324.0793782,0.5134275618374559,0.1323923587254904,0.14629806907179685,0.13906598734744113,0.1413174880396965
20013,4840,9364,,,,1385351.04620484,3662719.38337668,5048070.42958152,0.5168731311405382,0.08761286551982277,0.0748333062717666,0.0894397996835659,0.08489248795763009
20015,33812,67583,Metropolitan Statistical Area,48620,"Wichita, KS",9446149.2429713,25463848.99007621,34909998.23304751,0.5003033307192637,0.6323302317840861,0.5271575875826705,0.6423944551153304,0.606518769951356
20017,1374,2517,,,,439618.127973462,1286709.2918617679,1726327.4198352299,0.5458879618593564,0.023549934057389352,0.022484908705653707,0.029750073821568378,0.02748827356663717
20019,1833,3306,,,,540509.960302416,1516693.870801278,2057203.831103694,0.5544464609800362,0.030932094554520936,0.027218434260524015,0.03452625260887599,0.03225117349648441
20021,9949,18891,,,,2422835.18019894,7241287.931342982,9664123.111541921,0.5266529034990207,0.17675081616135965,0.12844536625051417,0.17354114610210694,0.1595018717377537
20023,1397,2579,,,,490260.8303577601,1229115.159023719,1719375.989381479,0.5416828227995347,0.02413002778466712,0.02526976398125016,0.02863905204634056,0.027590121088410267
20025,1001,1942,,,,228698.012543,994250.222817852,1222948.235360852,0.515447991761071,0.018170032554410062,0.012387868647022796,0.024345683556246358,0.020622961721493253
20027,4108,8001,,,,1491935.6691017998,3180093.863646336,4672029.532748136,0.5134358205224347,0.07486015987015185,0.08113028205099897,0.07817446216309427,0.07909467169299866
20029,4724,8890,,,,1692377.605602388,3855018.28980336,5547395.895405748,0.5313835770528684,0.08317795541127984,0.08892178971461147,0.09156498795200776,0.0907421041838081
20031,4419,8278,,,,1584583.833220812,3828223.323104166,5412807.156324978,0.5338245953128775,0.07745186894202187,0.08287731914314618,0.09051276104782703,0.08813568576172112
20033,886,1644,,,,261564.78285606002,778045.225878166,1039610.008734226,0.5389294403892944,0.015381840123300792,0.013550846150975399,0.01822149730856256,0.01676742437141977
20035,17529,34069,Micropolitan Statistical Area,11680,"Arkansas City-Winfield, KS",5965076.9620486805,11159054.638696719,17124131.6007454,0.5145146614224074,0.31876150313913304,0.3236960126797899,0.27374158464080267,0.28929345941182766
20037,21031,38860,Micropolitan Statistical Area,38260,"Pittsburg, KS",7376412.52653054,15052717.166323444,22429129.692853983,0.5411991765311375,0.3635877780970005,0.38054596617034253,0.35104993915577376,0.3602326790325137
20039,1468,2714,,,,352180.2729708,1202177.700350004,1554357.973320804,0.5408990420044215,0.02539313509406226,0.018178911134470507,0.028051984048077738,0.024978286688600745
20041,9402,18088,,,,2531069.880030468,7048988.82325173,9580058.703282198,0.5197921273772667,0.1692376667580686,0.13595447005950176,0.1711623545649139,0.1602013920982124
20043,4036,7411,Metropolitan Statistical Area,41140,"St. Joseph, MO-KS",530326.9513994401,4315459.671515164,4845786.622914604,0.5445958710025638,0.0693399131105731,0.027188697796996893,0.10001470212813471,0.07734241973210668
20045,68245,120410,Metropolitan Statistical Area,29940,"Lawrence, KS",17564823.16999278,58227146.80262079,75791969.97261357,0.5667718628020928,1.1265981564760637,0.8652757918177517,1.2966666938061568,1.162365540766287
20047,1522,2860,,,,389496.713258484,1230034.13366564,1619530.8469241238,0.5321678321678321,0.026759162258297,0.020434980664638253,0.029172904596908775,0.026452603232486063
20049,1299,2383,,,,256890.646290828,1075793.161516491,1332683.807807319,0.5451112043642468,0.022296183098434178,0.013157768339858378,0.02490891428953353,0.02125053289273813
20051,15699,28771,Micropolitan Statistical Area,25700,"Hays, KS",5752251.377187024,13687188.664740836,19439440.04192786,0.5456536095373814,0.26919155850820387,0.29433362382034367,0.31659813258130126,0.3096667179764025
20053,3515,6283,,,,1155429.8671486198,2777272.0242464547,3932701.8913950743,0.5594461244628363,0.05878594981429373,0.05766394797306588,0.06265724243799042,0.0611027237844538
20055,17911,38669,Micropolitan Statistical Area,23780,"Garden City, KS",6222679.519618261,11894063.729673646,18116743.249291908,0.4631875662675528,0.36180071516296736,0.3750935489130019,0.3241040784494545,0.33997818391756396
20057,15806,34342,Micropolitan Statistical Area,19980,"Dodge City, KS",4092330.0026077703,9818043.885004502,13910373.887612272,0.46025275173257235,0.3213157868092432,0.2482523150221143,0.26924007507135467,0.2627061394659792
20059,13180,25911,Micropolitan Statistical Area,36840,"Ottawa, KS",3777657.70904862,10536289.719111,14313947.428159619,0.5086642738605226,0.24243239624990684,0.20735304694317694,0.2614373277526628,0.24459974207209764
20061,17942,37041,Micropolitan Statistical Area,27920,"Junction City, KS",1962204.278771968,17290412.110522855,19252616.38929482,0.4843821711076915,0.346568576646706,0.11310325979723561,0.4505347799683386,0.34548517873174756
20063,1445,2703,,,,478984.63402988005,1483151.34911118,1962135.98314106,0.5345911949685535,0.025290215239222653,0.02501605557865369,0.035016666298325415,0.03190326371017604
20065,1301,2365,,,,437812.7796796,1237469.575203637,1675282.3548832368,0.5501057082452431,0.022127768790514826,0.02222088419727904,0.028392230115727505,0.02647095901604678
20067,3500,7238,,,,890472.4188465,2465942.309404,3356414.7282505003,0.4835589941972921,0.06772126448445934,0.05141502601990097,0.0643642294257859,0.06033286728916649
20069,2756,5558,,,,747758.0519572799,2347927.192514748,3095685.2444720278,0.4958618207988485,0.05200259574531983,0.04210362419559941,0.05976337049412703,0.05426551627570964
20071,697,1282,,,,197789.538159624,603825.192456901,801614.7306165249,0.5436817472698908,0.01199484126403383,0.010157284492110657,0.014017727179102437,0.012815889352394484
20073,3146,5811,,,,396203.25162704,2396410.5686378,2792613.82026484,0.5413870246085011,0.05436975240663072,0.020432864066147523,0.05586817837723265,0.04483641218009378
20075,1160,2471,,,,169609.53698324,803100.503693,972710.0406762399,0.46944556859571024,0.02311954193715101,0.010087512314848316,0.021592144709062882,0.018010508219463518
20077,2822,5363,,,,1016240.702030372,2185940.86781612,3202181.569846492,0.5261980234943129,0.050178107409526856,0.05392205385263095,0.05243247094533084,0.05289620975177481
20079,17019,33822,Metropolitan Statistical Area,48620,"Wichita, KS",4161253.336366446,11770650.397051498,15931903.733417945,0.5031931878658861,0.31645048458046193,0.23089177182521137,0.2952411140679143,0.27520779667360246
20081,1837,3675,,,,439824.327300864,1495901.522544825,1935725.849845689,0.4998639455782313,0.03438458786686765,0.024566681049942828,0.037771333618035974,0.03366044472999574
20083,886,1679,,,,315519.77224941,846634.3054551759,1162154.0777045859,0.5276950565812983,0.015709312388699534,0.016694084491091363,0.02024995040844576,0.01914293380110733
20085,6739,13126,Metropolitan Statistical Area,45820,"Topeka, KS",2151034.3226248557,5458440.965161775,7609475.287786631,0.5134085022093555,0.12281145587496728,0.11697776971842232,0.13418892968128693,0.12883072991974331
20087,9660,18148,Metropolitan Statistical Area,45820,"Topeka, KS",2060312.3474606401,8958234.35598,11018546.70344064,0.5322900595106899,0.16979904778446642,0.1080696543984667,0.21241500482202713,0.17993008033326244
20089,1629,2895,,,,415132.95831717603,1405237.883608386,1820370.841925562,0.5626943005181347,0.027086634523695738,0.02059841251262895,0.03152016344514909,0.02811999033836634
